SH3PXD2B	ENST00000311601.6	ENSG00000174705
FAM153A	ENST00000697116.2	ENSG00000170074
ARL10	ENST00000310389.6	ENSG00000175414
KIAA0825	ENST00000682413.1	ENSG00000185261
GPR150	ENST00000380007.3	ENSG00000178015
DTWD2	ENST00000510708.6	ENSG00000169570
RELL2	ENST00000297164.8	ENSG00000164620
RIMOC1	ENST00000381647.7	ENSG00000205765
SLC36A3	ENST00000335230.8	ENSG00000186334
KIF4B	ENST00000435029.6	ENSG00000226650
OR2V2	ENST00000641492.1	ENSG00000182613
RNF180	ENST00000389100.9	ENSG00000164197
SREK1IP1	ENST00000513458.9	ENSG00000153006
ZNF454	ENST00000519564.2	ENSG00000178187
RGMB	ENST00000513185.3	ENSG00000174136
CEP57L1	ENST00000517392.6	ENSG00000183137
PPIL6	ENST00000521072.7	ENSG00000185250
DCBLD1	ENST00000338728.10	ENSG00000164465
CAGE1	ENST00000502583.6	ENSG00000164304
PRR18	ENST00000322583.5	ENSG00000176381
PNPLA1	ENST00000636260.2	ENSG00000180316
TREML4	ENST00000341495.7	ENSG00000188056
RPL7L1	ENST00000493763.7	ENSG00000146223
POM121L12	ENST00000408890.6	ENSG00000221900
CNPY1	ENST00000636446.2	ENSG00000146910
SPDYE1	ENST00000693451.1	ENSG00000136206
TCAF2	ENST00000684770.1	ENSG00000170379
ZNF775	ENST00000329630.10	ENSG00000196456
ATG9B	ENST00000639579.2	ENSG00000181652
ZNF789	ENST00000331410.10	ENSG00000198556
LSMEM1	ENST00000312849.4	ENSG00000181016
XKR6	ENST00000416569.3	ENSG00000171044
NSMCE2	ENST00000287437.8	ENSG00000156831
ZNF707	ENST00000358656.9	ENSG00000181135
FAM83H	ENST00000388913.4	ENSG00000180921
MICU3	ENST00000318063.10	ENSG00000155970
ZFP41	ENST00000330701.7	ENSG00000181638
SCARA5	ENST00000354914.8	ENSG00000168079
TRIQK	ENST00000521988.6	ENSG00000205133
DPY19L4	ENST00000414645.6	ENSG00000156162
FBXO43	ENST00000428847.3	ENSG00000156509
NKAIN3	ENST00000623646.3	ENSG00000185942
PPP1R42	ENST00000685739.1	ENSG00000178125
CRB2	ENST00000373631.8	ENSG00000148204
SCAI	ENST00000336505.11	ENSG00000173611
CFAP157	ENST00000373295.7	ENSG00000160401
SPATA31E1	ENST00000325643.6	ENSG00000177992
LCN12	ENST00000371633.8	ENSG00000184925
PAXX	ENST00000371620.4	ENSG00000310560
TPRN	ENST00000409012.6	ENSG00000176058
TUSC1	ENST00000358022.6	ENSG00000198680
FAM78A	ENST00000372271.4	ENSG00000126882
LURAP1L	ENST00000319264.4	ENSG00000153714
OR13C9	ENST00000259362.1	ENSG00000136839
OR13D1	ENST00000641530.1	ENSG00000179055
FOXD4L3	ENST00000342833.4	ENSG00000187559
ATP11C	ENST00000682941.1	ENSG00000101974
NLRP2B	ENST00000434992.1	ENSG00000215174
H2BW2	ENST00000675318.3	ENSG00000101812
YIPF6	ENST00000462683.6	ENSG00000181704
CFAP47	ENST00000378653.8	ENSG00000165164
FAM133A	ENST00000683942.1	ENSG00000179083
MAGEB18	ENST00000325250.2	ENSG00000176774
TMSB15B	ENST00000540220.6	ENSG00000158427
P2RY8	ENST00000381297.10	ENSG00000182162
ILDR1	ENST00000344209.10	ENSG00000145103
TRARG1	ENST00000333813.4	ENSG00000184811
LIN9	ENST00000681046.1	ENSG00000183814
TRIM59	ENST00000309784.9	ENSG00000213186
KRT6C	ENST00000252250.7	ENSG00000170465
TRIM42	ENST00000286349.4	ENSG00000155890
EIF4E3	ENST00000425534.8	ENSG00000163412
FAM149B1	ENST00000242505.11	ENSG00000138286
RFESD	ENST00000380005.9	ENSG00000175449
VN1R2	ENST00000341702.3	ENSG00000196131
VN1R4	ENST00000311170.5	ENSG00000228567
VN1R5	ENST00000713554.1	ENSG00000291888
KLHL10	ENST00000293303.5	ENSG00000161594
DHRS4L2	ENST00000335125.11	ENSG00000187630
POTED	ENST00000299443.6	ENSG00000166351
C14orf39	ENST00000321731.8	ENSG00000179008
CCDC85C	ENST00000380243.9	ENSG00000205476
H2AC21	ENST00000331128.6	ENSG00000184270
DDX51	ENST00000397333.4	ENSG00000185163
TTC6	ENST00000553443.6	ENSG00000139865
TAAR6	ENST00000275198.1	ENSG00000146383
KRT73	ENST00000305748.7	ENSG00000186049
ZAR1	ENST00000327939.4	ENSG00000182223
RAB37	ENST00000392613.10	ENSG00000172794
MMAB	ENST00000545712.7	ENSG00000139428
SERPINA9	ENST00000674397.2	ENSG00000170054
PPM1J	ENST00000309276.11	ENSG00000155367
SNAI3	ENST00000332281.6	ENSG00000185669
H3C15	ENST00000403683.2	ENSG00000203852
UBAC2	ENST00000403766.8	ENSG00000134882
CHSY3	ENST00000305031.5	ENSG00000198108
KRTAP7-1	ENST00000621162.1	ENSG00000274749
KRTAP8-1	ENST00000329621.6	ENSG00000183640
KRTAP11-1	ENST00000332378.6	ENSG00000182591
KRTAP19-1	ENST00000390689.3	ENSG00000184351
KRTAP13-2	ENST00000399889.4	ENSG00000182816
KRTAP13-3	ENST00000390690.3	ENSG00000240432
KRTAP23-1	ENST00000334160.6	ENSG00000186980
KRTAP6-1	ENST00000329122.2	ENSG00000184724
KRTAP6-2	ENST00000334897.4	ENSG00000186930
KRTAP6-3	ENST00000391624.2	ENSG00000212938
KRTAP19-2	ENST00000334055.5	ENSG00000186965
KRTAP19-3	ENST00000334063.6	ENSG00000244025
KRTAP19-4	ENST00000334058.3	ENSG00000186967
KRTAP19-5	ENST00000334151.3	ENSG00000186977
KRTAP19-6	ENST00000334046.5	ENSG00000186925
KRTAP19-7	ENST00000334849.2	ENSG00000244362
KRTAP20-1	ENST00000334664.3	ENSG00000244624
KRTAP20-2	ENST00000330798.3	ENSG00000184032
KRTAP21-1	ENST00000335093.5	ENSG00000187005
KRTAP21-2	ENST00000333892.3	ENSG00000187026
KRTAP22-1	ENST00000334680.3	ENSG00000186924
KRTAP20-3	ENST00000382826.2	ENSG00000206104
FAM151A	ENST00000302250.7	ENSG00000162391
NLRP9	ENST00000332836.7	ENSG00000185792
NLRP10	ENST00000691676.1	ENSG00000182261
NLRP14	ENST00000299481.5	ENSG00000158077
S100A7A	ENST00000368729.9	ENSG00000184330
GPIHBP1	ENST00000622500.2	ENSG00000277494
CLEC4D	ENST00000299665.3	ENSG00000166527
IFNE	ENST00000448696.4	ENSG00000184995
RAB7B	ENST00000617070.5	ENSG00000276600
TAS2R60	ENST00000332690.1	ENSG00000185899
ANO9	ENST00000332826.7	ENSG00000185101
HCAR2	ENST00000328880.6	ENSG00000182782
FFAR4	ENST00000371481.9	ENSG00000186188
KCNK18	ENST00000334549.1	ENSG00000186795
ST8SIA6	ENST00000377602.5	ENSG00000148488
DUSP29	ENST00000338487.6	ENSG00000188716
LUZP2	ENST00000336930.11	ENSG00000187398
CENATAC	ENST00000334418.6	ENSG00000186166
TMEM225	ENST00000375026.7	ENSG00000204300
OR8D4	ENST00000641687.1	ENSG00000181518
VSIG10L2	ENST00000686984.1	ENSG00000283703
OR5F1	ENST00000278409.1	ENSG00000149133
OR5AP2	ENST00000544374.3	ENSG00000172464
ANKRD13D	ENST00000511455.7	ENSG00000172932
ANKRD42	ENST00000533342.6	ENSG00000137494
B4GALNT4	ENST00000329962.11	ENSG00000182272
OR52L1	ENST00000332249.4	ENSG00000183313
OR2AG2	ENST00000641124.1	ENSG00000188124
C1QL4	ENST00000334221.5	ENSG00000186897
TMEM119	ENST00000392806.4	ENSG00000183160
KRT79	ENST00000330553.6	ENSG00000185640
TAFA2	ENST00000416284.8	ENSG00000198673
C1QTNF9	ENST00000332018.5	ENSG00000240654
RNASE10	ENST00000430083.2	ENSG00000182545
VSX2	ENST00000261980.3	ENSG00000119614
TMEM202	ENST00000341689.4	ENSG00000187806
PRSS53	ENST00000280606.7	ENSG00000151006
RAB43	ENST00000315150.10	ENSG00000172780
JMJD8	ENST00000609261.6	ENSG00000161999
CIBAR2	ENST00000539556.6	ENSG00000153789
TMEM95	ENST00000576060.6	ENSG00000182896
METTL2A	ENST00000311506.10	ENSG00000087995
C17orf67	ENST00000397861.7	ENSG00000214226
ENPP7	ENST00000328313.10	ENSG00000182156
OXLD1	ENST00000374741.4	ENSG00000204237
CCDC137	ENST00000329214.13	ENSG00000185298
ARL16	ENST00000622299.5	ENSG00000214087
MSL1	ENST00000398532.9	ENSG00000188895
LRRC30	ENST00000383467.3	ENSG00000206422
CPLX4	ENST00000299721.3	ENSG00000166569
ZNF181	ENST00000492450.3	ENSG00000197841
ZNF260	ENST00000523638.6	ENSG00000254004
ZNF546	ENST00000347077.9	ENSG00000187187
MYPOP	ENST00000322217.6	ENSG00000176182
NANOS2	ENST00000341294.4	ENSG00000188425
CLEC4G	ENST00000328853.11	ENSG00000182566
LINGO4	ENST00000368820.4	ENSG00000213171
RXFP4	ENST00000368318.5	ENSG00000173080
ANKRD45	ENST00000333279.3	ENSG00000183831
C1orf174	ENST00000361605.4	ENSG00000198912
KLHL17	ENST00000338591.8	ENSG00000187961
TMEM240	ENST00000378733.9	ENSG00000205090
TMEM52	ENST00000310991.8	ENSG00000178821
BRINP3	ENST00000367462.5	ENSG00000162670
ZBTB8OS	ENST00000468695.6	ENSG00000176261
TFAP2E	ENST00000373235.4	ENSG00000116819
ZNF678	ENST00000343776.10	ENSG00000181450
PRSS38	ENST00000366757.4	ENSG00000185888
CCDC190	ENST00000367912.7	ENSG00000185860
ARMH1	ENST00000535358.6	ENSG00000198520
ZFP69	ENST00000372706.6	ENSG00000187815
SLC35E4	ENST00000343605.5	ENSG00000100036
SMIM45	ENST00000381348.5	ENSG00000205704
SPOPL	ENST00000280098.9	ENSG00000144228
CYP27C1	ENST00000664447.2	ENSG00000186684
MROH2A	ENST00000389758.4	ENSG00000185038
ESPNL	ENST00000343063.8	ENSG00000144488
PRR30	ENST00000335524.7	ENSG00000186143
C2orf74	ENST00000432605.3	ENSG00000237651
CCDC39	ENST00000476379.6	ENSG00000284862
IHO1	ENST00000452691.7	ENSG00000173421
KY	ENST00000423778.7	ENSG00000174611
GADL1	ENST00000282538.10	ENSG00000144644
CCDC158	ENST00000682701.1	ENSG00000163749
TMPRSS11A	ENST00000508048.6	ENSG00000187054
TRIML1	ENST00000332517.4	ENSG00000184108
LRRC66	ENST00000682860.1	ENSG00000188993
NAT8L	ENST00000423729.3	ENSG00000185818
SLC6A19	ENST00000304460.11	ENSG00000174358
STING1	ENST00000330794.9	ENSG00000184584
FAM170A	ENST00000695508.1	ENSG00000164334
ARSI	ENST00000328668.8	ENSG00000183876
H3Y2	ENST00000600799.3	ENSG00000268799
ANKRD34B	ENST00000338682.8	ENSG00000189127
SLC35D3	ENST00000331858.5	ENSG00000182747
ZC3H12D	ENST00000409806.8	ENSG00000178199
MYLK4	ENST00000274643.9	ENSG00000145949
DPPA5	ENST00000370370.4	ENSG00000203909
CLPSL1	ENST00000373861.6	ENSG00000204140
TREML1	ENST00000426005.7	ENSG00000161911
ZNF680	ENST00000309683.11	ENSG00000173041
UNCX	ENST00000316333.9	ENSG00000164853
COL28A1	ENST00000399429.8	ENSG00000215018
ABCB5	ENST00000404938.7	ENSG00000004846
FAM221A	ENST00000344962.9	ENSG00000188732
CTAGE6	ENST00000470691.2	ENSG00000271321
TSPAN33	ENST00000486685.3	ENSG00000158457
AGBL3	ENST00000436302.6	ENSG00000146856
KLHL38	ENST00000684634.1	ENSG00000175946
NRBP2	ENST00000442628.7	ENSG00000185189
ZNF517	ENST00000359971.4	ENSG00000197363
WDR97	ENST00000323662.9	ENSG00000179698
TMEM249	ENST00000696146.1	ENSG00000261587
RSPO2	ENST00000276659.10	ENSG00000147655
ZDHHC21	ENST00000380916.9	ENSG00000175893
ACER2	ENST00000340967.3	ENSG00000177076
RTL5	ENST00000609883.3	ENSG00000242732
NHSL2	ENST00000633930.2	ENSG00000204131
PABPC1L2A	ENST00000373519.1	ENSG00000186288
NEXMIF	ENST00000055682.12	ENSG00000050030
BEX5	ENST00000333643.4	ENSG00000184515
TCEAL5	ENST00000372680.2	ENSG00000204065
VSIG1	ENST00000217957.10	ENSG00000101842
ZC3H12B	ENST00000338957.5	ENSG00000102053
SATL1	ENST00000644105.2	ENSG00000184788
DCAF12L2	ENST00000360028.4	ENSG00000198354
RTL4	ENST00000695839.1	ENSG00000187823
LHFPL1	ENST00000371968.8	ENSG00000182508
EZHIP	ENST00000342995.4	ENSG00000187690
LIPM	ENST00000404743.9	ENSG00000173239
CYP26C1	ENST00000651965.1	ENSG00000187553
VWA2	ENST00000392982.8	ENSG00000165816
NANOS1	ENST00000425699.3	ENSG00000188613
LRIT2	ENST00000372113.7	ENSG00000204033
HMX3	ENST00000357878.7	ENSG00000188620
AKR1C8	ENST00000648824.2	ENSG00000264006
MALRD1	ENST00000454679.7	ENSG00000204740
EBLN1	ENST00000422359.3	ENSG00000223601
OR52B6	ENST00000345043.2	ENSG00000187747
OTOG	ENST00000399397.6	ENSG00000188162
DCDC1	ENST00000684477.1	ENSG00000170959
POU2AF2	ENST00000280325.7	ENSG00000150750
MS4A10	ENST00000308287.2	ENSG00000172689
OR2AT4	ENST00000641504.1	ENSG00000171561
HEPHL1	ENST00000315765.10	ENSG00000181333
OR10A2	ENST00000641461.1	ENSG00000170790
OVCH2	ENST00000533663.6	ENSG00000183378
SMCO2	ENST00000535986.2	ENSG00000165935
OVCH1	ENST00000537054.2	ENSG00000187950
SYT10	ENST00000228567.7	ENSG00000110975
ACSM4	ENST00000399422.5	ENSG00000215009
ANKRD33	ENST00000301190.11	ENSG00000167612
OR6C2	ENST00000641202.1	ENSG00000179695
OR6C4	ENST00000641569.1	ENSG00000179626
H1-7	ENST00000335017.1	ENSG00000187166
OR8S1	ENST00000641651.1	ENSG00000284723
FREM2	ENST00000280481.9	ENSG00000150893
NEK5	ENST00000684899.1	ENSG00000197168
OR6S1	ENST00000320704.3	ENSG00000181803
SLC35F4	ENST00000556826.6	ENSG00000151812
LRRC9	ENST00000570145.2	ENSG00000131951
COX8C	ENST00000342144.3	ENSG00000187581
GLDN	ENST00000335449.11	ENSG00000186417
GOLGA6A	ENST00000290438.3	ENSG00000159289
TMC3	ENST00000359440.6	ENSG00000188869
ZNF774	ENST00000354377.8	ENSG00000196391
FMN1	ENST00000616417.5	ENSG00000248905
C16orf96	ENST00000444310.5	ENSG00000205832
ZKSCAN2	ENST00000328086.12	ENSG00000155592
ATXN1L	ENST00000427980.7	ENSG00000224470
PKD1L3	ENST00000620267.2	ENSG00000277481
CD300E	ENST00000392619.2	ENSG00000186407
NACA2	ENST00000521764.3	ENSG00000253506
KRT27	ENST00000301656.4	ENSG00000171446
SLFN14	ENST00000674182.1	ENSG00000236320
STAC2	ENST00000333461.6	ENSG00000141750
ANKRD62	ENST00000587848.3	ENSG00000181626
VSTM2B	ENST00000335523.8	ENSG00000187135
ZNF850	ENST00000591344.2	ENSG00000267041
NCCRP1	ENST00000339852.5	ENSG00000188505
SYCN	ENST00000318438.7	ENSG00000179751
LEUTX	ENST00000638280.2	ENSG00000213921
ZNF404	ENST00000587539.2	ENSG00000176222
ZNF284	ENST00000421176.4	ENSG00000186026
C19orf81	ENST00000425202.6	ENSG00000235034
ZNF677	ENST00000598513.6	ENSG00000197928
RFPL4A	ENST00000434937.3	ENSG00000223638
ZSCAN5B	ENST00000586855.7	ENSG00000197213
ZSCAN22	ENST00000329665.5	ENSG00000182318
NANOS3	ENST00000339133.6	ENSG00000187556
PALM3	ENST00000669674.2	ENSG00000187867
RD3	ENST00000680073.1	ENSG00000198570
AADACL4	ENST00000376221.2	ENSG00000204518
PRAMEF5	ENST00000622421.3	ENSG00000270601
HNRNPCL1	ENST00000317869.7	ENSG00000179172
PRAMEF9	ENST00000415919.3	ENSG00000204505
PRAMEF10	ENST00000235347.4	ENSG00000187545
CCDC18	ENST00000690025.1	ENSG00000122483
OR6F1	ENST00000641470.1	ENSG00000169214
OR14K1	ENST00000283225.2	ENSG00000153230
OR2W3	ENST00000360358.3	ENSG00000238243
OR2T8	ENST00000641945.2	ENSG00000177462
OR2T3	ENST00000359594.3	ENSG00000196539
MYBPHL	ENST00000357155.2	ENSG00000221986
OR10R2	ENST00000641067.1	ENSG00000198965
FCRL6	ENST00000368106.4	ENSG00000181036
KCNT2	ENST00000294725.14	ENSG00000162687
BARHL2	ENST00000370445.5	ENSG00000143032
DYNLT4	ENST00000339355.3	ENSG00000188396
OR2T29	ENST00000641069.1	ENSG00000182783
ARHGAP40	ENST00000373345.9	ENSG00000124143
RSPO4	ENST00000217260.9	ENSG00000101282
TGM6	ENST00000202625.7	ENSG00000166948
XKR7	ENST00000562532.3	ENSG00000260903
MSGN1	ENST00000281047.4	ENSG00000151379
CRACDL	ENST00000397899.7	ENSG00000196872
FIGLA	ENST00000332372.6	ENSG00000183733
NOTO	ENST00000398468.4	ENSG00000214513
ZNF892	ENST00000425953.6	ENSG00000233757
NCKAP5	ENST00000409261.6	ENSG00000176771
FOXI3	ENST00000428390.3	ENSG00000214336
EVX2	ENST00000308618.5	ENSG00000174279
CDKL4	ENST00000451199.7	ENSG00000205111
SH3RF3	ENST00000309415.8	ENSG00000172985
GPR148	ENST00000309926.4	ENSG00000173302
LRRIQ4	ENST00000340806.7	ENSG00000188306
SAMD7	ENST00000335556.7	ENSG00000187033
AADACL2	ENST00000356517.4	ENSG00000197953
GPR149	ENST00000389740.3	ENSG00000174948
ZNF860	ENST00000360311.5	ENSG00000197385
TMPRSS7	ENST00000452346.7	ENSG00000176040
CD200R1L	ENST00000488794.6	ENSG00000206531
PAQR9	ENST00000340634.6	ENSG00000188582
RTP2	ENST00000358241.1	ENSG00000198471
OSTN	ENST00000682035.1	ENSG00000188729
ATP13A5	ENST00000342358.9	ENSG00000187527
REELD1	ENST00000623665.2	ENSG00000250673
PRSS48	ENST00000455694.7	ENSG00000189099
SOWAHB	ENST00000334306.4	ENSG00000186212
LRIT3	ENST00000594814.6	ENSG00000183423
MSANTD1	ENST00000438480.7	ENSG00000188981
SLC10A6	ENST00000273905.7	ENSG00000145283
HSD17B13	ENST00000328546.5	ENSG00000170509
PFN3	ENST00000358571.3	ENSG00000196570
ZNF879	ENST00000444149.7	ENSG00000234284
PLCXD3	ENST00000377801.8	ENSG00000182836
IRGM	ENST00000522154.2	ENSG00000237693
FBLL1	ENST00000338333.5	ENSG00000188573
MCIDAS	ENST00000513312.3	ENSG00000234602
ACTBL2	ENST00000423391.3	ENSG00000169067
FAM174A	ENST00000312637.5	ENSG00000174132
RSPH4A	ENST00000229554.10	ENSG00000111834
ECT2L	ENST00000541398.7	ENSG00000203734
EYS	ENST00000503581.6	ENSG00000188107
ZNF391	ENST00000244576.9	ENSG00000124613
ZFP57	ENST00000376883.2	ENSG00000204644
SEPTIN14	ENST00000388975.4	ENSG00000154997
MACC1	ENST00000400331.10	ENSG00000183742
OR6V1	ENST00000418316.2	ENSG00000225781
OR2A12	ENST00000641592.1	ENSG00000221858
OR2A1	ENST00000641044.2	ENSG00000221970
GNAT3	ENST00000398291.4	ENSG00000214415
MOGAT3	ENST00000223114.9	ENSG00000106384
GARIN1A	ENST00000682356.1	ENSG00000205085
STRA8	ENST00000662584.2	ENSG00000146857
KLRG2	ENST00000340940.5	ENSG00000188883
SLC10A5	ENST00000518568.3	ENSG00000253598
ADGRD2	ENST00000696331.1	ENSG00000180264
QRFP	ENST00000623824.2	ENSG00000188710
OR1J1	ENST00000259357.3	ENSG00000136834
OR1B1	ENST00000623530.2	ENSG00000280094
KIF24	ENST00000402558.7	ENSG00000186638
IGFBPL1	ENST00000377694.2	ENSG00000137142
CAVIN4	ENST00000307584.6	ENSG00000170681
ZNF81	ENST00000338637.13	ENSG00000197779
ITIH6	ENST00000218436.7	ENSG00000102313
LANCL3	ENST00000378619.4	ENSG00000147036
MPC1L	ENST00000423387.4	ENSG00000238205
DCAF8L2	ENST00000451261.7	ENSG00000189186
SOWAHD	ENST00000343905.5	ENSG00000187808
OR13H1	ENST00000338616.6	ENSG00000171054
CCDC160	ENST00000695460.1	ENSG00000203952
CXorf66	ENST00000370540.2	ENSG00000203933
DGAT2L6	ENST00000333026.4	ENSG00000184210
RAB41	ENST00000374473.6	ENSG00000147127
ARSH	ENST00000381130.3	ENSG00000205667
MAGEB5	ENST00000602297.1	ENSG00000188408
CENPVL3	ENST00000417339.4	ENSG00000224109
GNG5B	ENST00000697560.1	ENSG00000133136
TUBB8	ENST00000568584.6	ENSG00000261456
LRRTM1	ENST00000295057.4	ENSG00000162951
LRRTM3	ENST00000361320.5	ENSG00000198739
CATSPER3	ENST00000282611.8	ENSG00000152705
TUBB2B	ENST00000259818.8	ENSG00000137285
SLC35B2	ENST00000393812.4	ENSG00000157593
SERINC2	ENST00000373709.8	ENSG00000168528
NME9	ENST00000333911.9	ENSG00000181322
OTOP3	ENST00000328801.6	ENSG00000182938
C6orf52	ENST00000259983.8	ENSG00000137434
TBX10	ENST00000335385.4	ENSG00000167800
GATD1	ENST00000319863.13	ENSG00000177225
AMIGO2	ENST00000550413.2	ENSG00000139211
TMEM255B	ENST00000375353.5	ENSG00000184497
RBPMS2	ENST00000300069.5	ENSG00000166831
ANKDD1A	ENST00000319580.13	ENSG00000166839
ARPIN	ENST00000357484.10	ENSG00000242498
ACSM2B	ENST00000329697.10	ENSG00000066813
CLEC18A	ENST00000288040.11	ENSG00000157322
CTU2	ENST00000453996.7	ENSG00000174177
SKA2	ENST00000330137.12	ENSG00000182628
MCRIP1	ENST00000455127.7	ENSG00000225663
SELENOV	ENST00000335426.9	ENSG00000186838
ZNF530	ENST00000597700.6	ENSG00000183647
SHISAL2A	ENST00000517870.2	ENSG00000182183
FAM131C	ENST00000375662.5	ENSG00000185519
GEN1	ENST00000381254.7	ENSG00000178295
FTCDNL1	ENST00000420128.6	ENSG00000226124
WDR53	ENST00000332629.7	ENSG00000185798
LNP1	ENST00000383693.8	ENSG00000206535
CFAP100	ENST00000352312.6	ENSG00000163885
SLC6A18	ENST00000324642.4	ENSG00000164363
NIPAL4	ENST00000311946.8	ENSG00000172548
HCN1	ENST00000303230.6	ENSG00000164588
NUP43	ENST00000340413.7	ENSG00000120253
ZNF713	ENST00000429591.4	ENSG00000178665
WDR86	ENST00000334493.11	ENSG00000187260
GJC3	ENST00000312891.3	ENSG00000176402
FOXD4L4	ENST00000377413.3	ENSG00000184659
NMNAT3	ENST00000704800.1	ENSG00000163864
PLET1	ENST00000338832.4	ENSG00000188771
RTN4RL2	ENST00000335099.8	ENSG00000186907
GPR142	ENST00000582579.6	ENSG00000257008
DNAAF3	ENST00000524407.7	ENSG00000167646
C6orf58	ENST00000329722.8	ENSG00000184530
ZNF429	ENST00000358491.9	ENSG00000197013
RAET1G	ENST00000367360.7	ENSG00000203722
RILPL1	ENST00000376874.9	ENSG00000188026
LCE1A	ENST00000335123.4	ENSG00000186844
LCE1B	ENST00000360090.4	ENSG00000196734
LCE1C	ENST00000607093.2	ENSG00000197084
LCE1D	ENST00000326233.7	ENSG00000172155
LCE1E	ENST00000368770.4	ENSG00000186226
LCE1F	ENST00000334371.4	ENSG00000240386
LCE2A	ENST00000368779.2	ENSG00000187173
LCE2C	ENST00000368783.2	ENSG00000187180
LCE2D	ENST00000368784.2	ENSG00000187223
LCE3A	ENST00000335674.1	ENSG00000185962
LCE3B	ENST00000335633.1	ENSG00000187238
LCE3C	ENST00000684028.1	ENSG00000244057
LCE3E	ENST00000368789.2	ENSG00000185966
TBC1D26	ENST00000437605.4	ENSG00000214946
TAS2R42	ENST00000334266.1	ENSG00000186136
ZACN	ENST00000334586.10	ENSG00000186919
SLCO4C1	ENST00000310954.7	ENSG00000173930
PADI6	ENST00000619609.1	ENSG00000276747
RAMACL	ENST00000444122.3	ENSG00000235272
ZNF445	ENST00000396077.8	ENSG00000185219
KRT26	ENST00000335552.5	ENSG00000186393
RGSL1	ENST00000294854.13	ENSG00000121446
ANKRD37	ENST00000335174.6	ENSG00000186352
KRTAP12-2	ENST00000360770.3	ENSG00000221864
SPATA12	ENST00000334325.2	ENSG00000186451
KRTAP12-1	ENST00000391617.1	ENSG00000187175
KRTAP10-10	ENST00000380095.2	ENSG00000221859
GPR141	ENST00000334425.2	ENSG00000187037
ZNF233	ENST00000683810.1	ENSG00000159915
TICAM2	ENST00000427199.3	ENSG00000243414
POLN	ENST00000511885.6	ENSG00000130997
BMP8A	ENST00000331593.6	ENSG00000183682
VCY1B	ENST00000250823.5	ENSG00000129862
LILRA5	ENST00000432233.8	ENSG00000187116
BPIFB3	ENST00000375494.4	ENSG00000186190
DPPA3	ENST00000345088.3	ENSG00000187569
RFLNB	ENST00000640199.4	ENSG00000283979
IRF2BP2	ENST00000366609.4	ENSG00000168264
ZBTB41	ENST00000367405.5	ENSG00000177888
NANOGNB	ENST00000382119.1	ENSG00000205857
TMPRSS9	ENST00000696167.1	ENSG00000178297
GLT6D1	ENST00000371763.6	ENSG00000204007
PRAC2	ENST00000422730.4	ENSG00000229637
PRSS41	ENST00000399677.5	ENSG00000215148
GSTK1	ENST00000358406.10	ENSG00000197448
USP50	ENST00000532404.6	ENSG00000170236
DND1	ENST00000542735.2	ENSG00000256453
FBXW10B	ENST00000395906.8	ENSG00000241322
NDUFS7	ENST00000233627.14	ENSG00000115286
NHLRC2	ENST00000369301.3	ENSG00000196865
CCDC172	ENST00000333254.4	ENSG00000182645
GALNT18	ENST00000227756.5	ENSG00000110328
NCR3LG1	ENST00000338965.9	ENSG00000188211
FAM111B	ENST00000343597.4	ENSG00000189057
TMEM179B	ENST00000333449.9	ENSG00000185475
TBC1D10C	ENST00000542590.2	ENSG00000175463
DNAJB13	ENST00000339764.6	ENSG00000187726
KRT77	ENST00000341809.8	ENSG00000189182
PTPRQ	ENST00000644991.3	ENSG00000139304
C12orf42	ENST00000548883.6	ENSG00000179088
ASPG	ENST00000551177.6	ENSG00000166183
TEX9	ENST00000696102.1	ENSG00000151575
KIF7	ENST00000394412.8	ENSG00000166813
ZNF710	ENST00000268154.9	ENSG00000140548
HDDC3	ENST00000394272.8	ENSG00000184508
SPEM1	ENST00000323675.4	ENSG00000181323
EFCAB5	ENST00000394835.8	ENSG00000176927
LRRC37A3	ENST00000584306.6	ENSG00000176809
ANKRD30B	ENST00000690538.1	ENSG00000180777
CCDC178	ENST00000383096.8	ENSG00000166960
ATP9B	ENST00000426216.6	ENSG00000166377
PEAK3	ENST00000342063.5	ENSG00000188305
HSD11B1L	ENST00000339423.7	ENSG00000167733
ZNF699	ENST00000591998.6	ENSG00000196110
TMEM205	ENST00000354882.10	ENSG00000105518
YJEFN3	ENST00000514277.6	ENSG00000250067
SBSN	ENST00000452271.7	ENSG00000189001
ZNF829	ENST00000391711.8	ENSG00000185869
ZNF568	ENST00000333987.12	ENSG00000198453
B3GNT8	ENST00000691102.1	ENSG00000177191
IGFL1	ENST00000437936.2	ENSG00000188293
ZSWIM9	ENST00000614654.2	ENSG00000185453
ZNF773	ENST00000282292.9	ENSG00000152439
DRAXIN	ENST00000294485.6	ENSG00000162490
SPATA21	ENST00000335496.5	ENSG00000187144
SVBP	ENST00000372521.9	ENSG00000177868
TEX38	ENST00000334122.5	ENSG00000186118
MROH7	ENST00000421030.7	ENSG00000184313
MIGA1	ENST00000370791.9	ENSG00000180488
PEAR1	ENST00000292357.8	ENSG00000187800
SFT2D2	ENST00000271375.7	ENSG00000213064
MIA3	ENST00000344922.10	ENSG00000154305
STUM	ENST00000366788.8	ENSG00000203685
FAM89A	ENST00000366654.5	ENSG00000182118
PFN4	ENST00000313213.5	ENSG00000176732
FAM228B	ENST00000615575.5	ENSG00000219626
ANKRD36	ENST00000420699.9	ENSG00000135976
RBM43	ENST00000331426.6	ENSG00000184898
