isoform,structural_category
ONT17.52.21640,NNC
ONT17.52.21642,NNC
ONT17.52.21646,NNC
ONT17.52.21648,ISM
ONT17.52.21652,NNC
ONT17.52.21656,NNC
ONT17.52.21661,NNC
ONT17.52.21666,NIC
ONT17.52.21667,NNC
ONT17.52.21669,NNC
ONT17.52.21672,ISM
ONT17.52.21677,NNC
ONT17.52.21690,ISM
ONT17.52.21698,NNC
ONT17.52.21730,NNC
ONT17.52.22116,ISM
ONT17.52.22120,FSM
ONT17.52.22121,ISM
ONT17.52.22124,ISM
ONT17.52.22128,ISM
ONT17.52.22129,ISM
ONT17.52.22137,ISM
ONT17.52.22139,ISM
ONT17.52.22140,NIC
ONT17.52.22144,ISM
ONT17.52.22150,ISM
ONT17.52.22185,ISM
ONT17.52.22188,FSM
ONT17.52.22189,NIC
ONT17.52.22190,NNC
ONT17.52.22191,FSM
ONT17.52.22192,FSM
ONT17.52.22196,NNC
ONT17.52.22198,NIC
ONT17.52.22202,NNC
ONT17.52.22203,ISM
ONT17.52.22207,NIC
ONT17.52.22209,ISM
ONT17.52.22212,NIC
ONT17.52.22221,NNC
ONT17.52.22238,ISM
ONT17.52.22239,ISM
ONT17.52.22240,FSM
ONT17.52.22244,ISM
ONT17.52.22245,ISM
ONT17.52.22249,ISM
ONT17.52.22250,ISM
ONT17.52.22252,NNC
ONT17.52.22253,ISM
ONT17.52.22255,ISM
ONT17.52.22260,ISM
ONT17.52.22263,ISM
ONT17.52.22264,ISM
ONT17.52.22269,ISM
ONT17.52.22270,ISM
ONT17.52.22279,ISM
ONT17.52.22284,ISM
ONT17.52.22287,ISM
ONT17.52.22294,FSM
ONT17.52.22311,ISM
ONT17.52.24025,FSM
ONT17.52.24026,ISM
ONT17.52.24030,FSM
ONT17.52.24035,NNC
ONT17.52.24036,ISM
ONT17.52.24038,NNC
ONT17.52.24043,ISM
ONT17.52.24044,NNC
ONT17.52.24045,ISM
ONT17.52.24046,ISM
ONT17.52.24053,NNC
ONT17.52.24060,ISM
ONT17.52.24061,ISM
ONT17.52.24062,NIC
ONT17.52.24063,ISM
ONT17.52.24065,ISM
ONT17.52.24070,ISM
ONT17.52.24170,FSM
ONT17.52.24246,FSM
ONT17.52.24718,NNC
ONT17.52.2495,NNC
ONT17.52.2637,NNC
ONT17.52.2646,NNC
ONT17.52.2677,NNC
ONT17.52.27136,ISM
ONT17.52.27137,ISM
ONT17.52.27141,NNC
ONT17.52.27142,ISM
ONT17.52.27143,ISM
ONT17.52.27144,ISM
ONT17.52.27145,ISM
ONT17.52.27146,ISM
ONT17.52.27147,ISM
ONT17.52.27148,ISM
ONT17.52.27151,ISM
ONT17.52.27152,ISM
ONT17.52.27156,ISM
ONT17.52.27158,ISM
ONT17.52.27161,ISM
ONT17.52.27180,ISM
ONT17.52.27221,ISM
ONT17.52.27227,ISM
ONT17.52.29238,ISM
ONT17.52.29243,NNC
ONT17.52.29719,ISM
ONT17.52.29720,NNC
ONT17.52.29724,NNC
ONT17.52.30000,FSM
ONT17.52.30168,ISM
ONT17.52.30172,FSM
ONT17.52.30175,NIC
ONT17.52.30359,FSM
ONT17.52.30387,NNC
ONT17.52.30388,ISM
ONT17.52.30390,NNC
ONT17.52.30392,NNC
ONT17.52.30393,ISM
ONT17.52.30396,ISM
ONT17.52.30398,NNC
ONT17.52.30404,ISM
ONT17.52.30412,NNC
ONT17.52.30415,ISM
ONT17.52.30426,ISM
ONT17.52.30896,ISM
ONT17.52.31303,FSM
ONT17.52.31306,ISM
ONT17.52.31311,NIC
ONT17.52.31316,NNC
ONT17.52.31319,ISM
ONT17.52.31334,NNC
ONT17.52.31369,NNC
ONT17.52.31465,NNC
ONT17.52.31466,ISM
ONT17.52.3150,NNC
ONT17.52.31524,ISM
ONT17.52.31525,ISM
ONT17.52.31526,ISM
ONT17.52.31529,ISM
ONT17.52.31718,NNC
ONT17.52.31720,NIC
ONT17.52.31721,NNC
ONT17.52.31753,NNC
ONT17.52.31785,NNC
ONT17.52.32252,NNC
ONT17.52.32257,NNC
ONT17.52.32269,NNC
ONT17.52.32293,NNC
ONT17.52.32303,FSM
ONT17.52.32322,NNC
ONT17.52.32953,FSM
ONT17.52.33017,FSM
ONT17.52.33019,ISM
ONT17.52.33029,ISM
ONT17.52.33041,ISM
ONT17.52.33043,ISM
ONT17.52.33140,ISM
ONT17.52.33147,ISM
ONT17.52.33527,ISM
ONT17.52.3454,FSM
ONT17.52.37190,ISM
ONT17.52.37191,NNC
ONT17.52.37192,ISM
ONT17.52.37193,ISM
ONT17.52.37195,ISM
ONT17.52.37196,NNC
ONT17.52.37197,NNC
ONT17.52.37198,ISM
ONT17.52.37199,NNC
ONT17.52.37200,ISM
ONT17.52.37203,ISM
ONT17.52.37206,NNC
ONT17.52.37207,NNC
ONT17.52.37209,ISM
ONT17.52.37213,ISM
ONT17.52.37217,ISM
ONT17.52.37220,ISM
ONT17.52.37221,ISM
ONT17.52.37223,ISM
ONT17.52.37262,ISM
ONT17.52.3743,FSM
ONT17.52.37709,NNC
ONT17.52.37734,NNC
ONT17.52.37735,NNC
ONT17.52.37739,NNC
ONT17.52.37740,NNC
ONT17.52.37741,NNC
ONT17.52.37743,NNC
ONT17.52.37744,NNC
ONT17.52.37746,NNC
ONT17.52.37764,ISM
ONT17.52.37775,ISM
ONT17.52.37776,NNC
ONT17.52.37779,ISM
ONT17.52.3781,ISM
ONT17.52.3847,ISM
ONT17.52.3851,ISM
ONT17.52.40596,NIC
ONT17.52.40597,ISM
ONT17.52.40611,ISM
ONT17.52.40614,NIC
ONT17.52.40650,NIC
ONT17.52.40651,ISM
ONT17.52.40654,NNC
ONT17.52.40694,NNC
ONT17.52.40711,NNC
ONT17.52.40719,NNC
ONT17.52.40721,NNC
ONT17.52.41036,NIC
ONT17.52.41037,NIC
ONT17.52.41040,NIC
ONT17.52.41043,NIC
ONT17.52.41063,ISM
ONT17.52.41118,ISM
ONT17.52.41326,ISM
ONT17.52.41336,ISM
ONT17.52.41339,FSM
ONT17.52.41342,ISM
ONT17.52.41344,ISM
ONT17.52.41347,ISM
ONT17.52.41354,ISM
ONT17.52.41376,NIC
ONT17.52.41391,ISM
ONT17.52.41571,ISM
ONT17.52.41574,ISM
ONT17.52.41583,ISM
ONT17.52.41584,ISM
ONT17.52.41587,ISM
ONT17.52.41588,ISM
ONT17.52.41594,NIC
ONT17.52.41597,ISM
ONT17.52.41601,ISM
ONT17.52.41603,ISM
ONT17.52.41605,ISM
ONT17.52.41613,ISM
ONT17.52.41619,ISM
ONT17.52.41641,FSM
ONT17.52.41649,ISM
ONT17.52.41666,NIC
ONT17.52.41684,ISM
ONT17.52.41685,FSM
ONT17.52.41687,ISM
ONT17.52.41697,ISM
ONT17.52.42364,FSM
ONT17.52.42365,ISM
ONT17.52.42370,NIC
ONT17.52.42372,ISM
ONT17.52.42373,ISM
ONT17.52.42374,ISM
ONT17.52.42378,ISM
ONT17.52.42390,ISM
ONT17.52.42394,ISM
ONT17.52.42421,ISM
ONT17.52.42447,NNC
ONT17.52.42466,FSM
ONT17.52.42468,ISM
ONT17.52.42485,NIC
ONT17.52.42488,ISM
ONT17.52.42489,ISM
ONT17.52.42495,NNC
ONT17.52.42505,ISM
ONT17.52.42551,FSM
ONT17.52.4263,ISM
ONT17.52.4264,ISM
ONT17.52.42752,ISM
ONT17.52.43268,NNC
ONT17.52.43269,FSM
ONT17.52.43270,NNC
ONT17.52.43271,NNC
ONT17.52.43272,NNC
ONT17.52.43274,NNC
ONT17.52.43275,ISM
ONT17.52.43277,NNC
ONT17.52.43280,NNC
ONT17.52.43281,NIC
ONT17.52.43283,ISM
ONT17.52.43286,FSM
ONT17.52.43289,NNC
ONT17.52.43291,NIC
ONT17.52.43292,NNC
ONT17.52.43294,NNC
ONT17.52.43295,NNC
ONT17.52.43296,NNC
ONT17.52.43304,NNC
ONT17.52.43305,NNC
ONT17.52.43391,ISM
ONT17.52.43438,ISM
ONT17.52.43460,ISM
ONT17.52.43461,ISM
ONT17.52.43831,FSM
ONT17.52.43835,NIC
ONT17.52.43861,ISM
ONT17.52.43865,FSM
ONT17.52.43867,NIC
ONT17.52.43904,ISM
ONT17.52.43905,ISM
ONT17.52.43908,NIC
ONT17.52.43943,ISM
ONT17.52.43944,FSM
ONT17.52.43948,ISM
ONT17.52.43949,NNC
ONT17.52.43951,FSM
ONT17.52.43959,ISM
ONT17.52.43960,NNC
ONT17.52.43969,NNC
ONT17.52.43972,ISM
ONT17.52.43975,FSM
ONT17.52.43983,NNC
ONT17.52.44020,ISM
ONT17.52.44022,ISM
ONT17.52.44405,FSM
ONT17.52.44406,FSM
ONT17.52.44407,NIC
ONT17.52.44408,FSM
ONT17.52.44413,NNC
ONT17.52.44416,FSM
ONT17.52.44417,FSM
ONT17.52.44420,NNC
ONT17.52.44423,FSM
ONT17.52.44424,ISM
ONT17.52.44427,NNC
ONT17.52.44429,NNC
ONT17.52.44433,NNC
ONT17.52.44453,NNC
ONT17.52.44455,NNC
ONT17.52.44461,FSM
ONT17.52.44464,NNC
ONT17.52.44468,FSM
ONT17.52.4481,FSM
ONT17.52.44892,ISM
ONT17.52.44901,ISM
ONT17.52.45548,FSM
ONT17.52.45552,ISM
ONT17.52.45555,NIC
ONT17.52.45664,FSM
ONT17.52.45669,NIC
ONT17.52.45684,ISM
ONT17.52.4574,ISM
ONT17.52.45834,NNC
ONT17.52.45848,FSM
ONT17.52.45856,ISM
ONT17.52.45860,NIC
ONT17.52.45869,ISM
ONT17.52.46200,ISM
ONT17.52.46266,NIC
ONT17.52.46270,ISM
ONT17.52.46311,ISM
ONT17.52.46347,ISM
ONT17.52.46369,ISM
ONT17.52.46421,ISM
ONT17.52.46516,ISM
ONT17.52.46584,ISM
ONT17.52.4660,FSM
ONT17.52.46702,ISM
ONT17.52.46703,NNC
ONT17.52.46704,NNC
ONT17.52.46706,NNC
ONT17.52.46707,FSM
ONT17.52.46709,NNC
ONT17.52.46710,ISM
ONT17.52.46714,ISM
ONT17.52.46720,NNC
ONT17.52.46721,ISM
ONT17.52.46731,NIC
ONT17.52.46733,ISM
ONT17.52.46735,NNC
ONT17.52.46736,FSM
ONT17.52.46741,ISM
ONT17.52.46756,NNC
ONT17.52.46766,ISM
ONT17.52.46770,ISM
ONT17.52.46884,NNC
ONT17.52.46918,NNC
ONT17.52.47698,FSM
ONT17.52.47700,NNC
ONT17.52.47709,NNC
ONT17.52.47715,FSM
ONT17.52.47795,ISM
ONT17.52.47797,ISM
ONT17.52.47798,NNC
ONT17.52.47799,ISM
ONT17.52.47800,NNC
ONT17.52.47808,ISM
ONT17.52.47809,ISM
ONT17.52.47810,ISM
ONT17.52.47811,ISM
ONT17.52.47813,ISM
ONT17.52.47815,NIC
ONT17.52.47818,NIC
ONT17.52.47819,ISM
ONT17.52.47826,NNC
ONT17.52.47832,FSM
ONT17.52.47845,NNC
ONT17.52.47921,NIC
ONT17.52.47922,ISM
ONT17.52.47924,ISM
ONT17.52.48108,ISM
ONT17.52.48119,ISM
ONT17.52.48123,ISM
ONT17.52.48124,ISM
ONT17.52.48126,ISM
ONT17.52.48129,ISM
ONT17.52.48131,ISM
ONT17.52.48133,ISM
ONT17.52.48142,ISM
ONT17.52.48197,ISM
ONT17.52.48236,ISM
ONT17.52.48238,ISM
ONT17.52.48243,ISM
ONT17.52.48250,ISM
ONT17.52.48268,ISM
ONT17.52.49238,ISM
ONT17.52.49239,ISM
ONT17.52.49245,ISM
ONT17.52.49251,ISM
ONT17.52.4930,FSM
ONT17.52.4931,FSM
ONT17.52.49382,ISM
ONT17.52.496,FSM
ONT17.52.49784,ISM
ONT17.52.49788,FSM
ONT17.52.49791,ISM
ONT17.52.49798,ISM
ONT17.52.49799,ISM
ONT17.52.49802,ISM
ONT17.52.49804,ISM
ONT17.52.49810,NNC
ONT17.52.49812,ISM
ONT17.52.49815,ISM
ONT17.52.49841,ISM
ONT17.52.49856,ISM
ONT17.52.50,NNC
ONT17.52.50119,FSM
ONT17.52.5012,FSM
ONT17.52.50268,NNC
ONT17.52.50283,NNC
ONT17.52.506,NNC
ONT17.52.50774,ISM
ONT17.52.51,FSM
ONT17.52.51029,NNC
ONT17.52.511,NNC
ONT17.52.51191,FSM
ONT17.52.51655,ISM
ONT17.52.51662,ISM
ONT17.52.51882,FSM
ONT17.52.52,ISM
ONT17.52.52039,FSM
ONT17.52.52086,FSM
ONT17.52.52089,ISM
ONT17.52.52090,ISM
ONT17.52.52093,FSM
ONT17.52.52095,FSM
ONT17.52.52098,ISM
ONT17.52.52101,ISM
ONT17.52.52106,FSM
ONT17.52.52112,ISM
ONT17.52.52114,NIC
ONT17.52.522,NNC
ONT17.52.52451,NNC
ONT17.52.52452,ISM
ONT17.52.52453,FSM
ONT17.52.52455,FSM
ONT17.52.52457,ISM
ONT17.52.52466,FSM
ONT17.52.52472,ISM
ONT17.52.52481,ISM
ONT17.52.530,NNC
ONT17.52.5356,NNC
ONT17.52.544,NNC
ONT17.52.54726,NNC
ONT17.52.54729,ISM
ONT17.52.54731,ISM
ONT17.52.54734,FSM
ONT17.52.54736,ISM
ONT17.52.54740,ISM
ONT17.52.54748,ISM
ONT17.52.54749,FSM
ONT17.52.54750,ISM
ONT17.52.54751,ISM
ONT17.52.54757,NNC
ONT17.52.54765,NNC
ONT17.52.54771,NNC
ONT17.52.54785,ISM
ONT17.52.54806,FSM
ONT17.52.54823,ISM
ONT17.52.54830,ISM
ONT17.52.54835,NIC
ONT17.52.54855,NIC
ONT17.52.55274,ISM
ONT17.52.55482,ISM
ONT17.52.55484,NNC
ONT17.52.55733,ISM
ONT17.52.55740,FSM
ONT17.52.55793,ISM
ONT17.52.55794,ISM
ONT17.52.55796,ISM
ONT17.52.55797,NNC
ONT17.52.55802,FSM
ONT17.52.55814,ISM
ONT17.52.55821,ISM
ONT17.52.55823,ISM
ONT17.52.55824,NNC
ONT17.52.55826,NNC
ONT17.52.55836,ISM
ONT17.52.55839,ISM
ONT17.52.55841,NNC
ONT17.52.55856,ISM
ONT17.52.55898,ISM
ONT17.52.55904,ISM
ONT17.52.56226,ISM
ONT17.52.56234,ISM
ONT17.52.56621,ISM
ONT17.52.56622,FSM
ONT17.52.56624,FSM
ONT17.52.56626,ISM
ONT17.52.56627,ISM
ONT17.52.56629,ISM
ONT17.52.56631,FSM
ONT17.52.56633,ISM
ONT17.52.56639,FSM
ONT17.52.56642,FSM
ONT17.52.56647,ISM
ONT17.52.56679,FSM
ONT17.52.56690,FSM
ONT17.52.56691,FSM
ONT17.52.56692,FSM
ONT17.52.56693,ISM
ONT17.52.56695,FSM
ONT17.52.56696,ISM
ONT17.52.56697,FSM
ONT17.52.56698,FSM
ONT17.52.56901,FSM
ONT17.52.56902,FSM
ONT17.52.56906,NNC
ONT17.52.56910,FSM
ONT17.52.56911,FSM
ONT17.52.56913,NNC
ONT17.52.56914,NNC
ONT17.52.56922,NNC
ONT17.52.56925,FSM
ONT17.52.56930,NNC
ONT17.52.56936,FSM
ONT17.52.56953,NIC
ONT17.52.56958,FSM
ONT17.52.57192,NNC
ONT17.52.57221,NNC
ONT17.52.58186,ISM
ONT17.52.58191,NIC
ONT17.52.58224,ISM
ONT17.52.58501,FSM
ONT17.52.58602,FSM
ONT17.52.58603,FSM
ONT17.52.58604,NNC
ONT17.52.58607,ISM
ONT17.52.58608,FSM
ONT17.52.58610,ISM
ONT17.52.58616,FSM
ONT17.52.58618,NIC
ONT17.52.58621,ISM
ONT17.52.58622,ISM
ONT17.52.58623,NNC
ONT17.52.58624,ISM
ONT17.52.58635,NNC
ONT17.52.58656,ISM
ONT17.52.58693,NIC
ONT17.52.58748,FSM
ONT17.52.59273,FSM
ONT17.52.59275,FSM
ONT17.52.59276,FSM
ONT17.52.59377,FSM
ONT17.52.59380,NNC
ONT17.52.59381,NNC
ONT17.52.59382,FSM
ONT17.52.59383,FSM
ONT17.52.59384,NNC
ONT17.52.59388,NIC
ONT17.52.59389,FSM
ONT17.52.59390,NNC
ONT17.52.59391,NNC
ONT17.52.59394,NNC
ONT17.52.59399,NIC
ONT17.52.59401,NNC
ONT17.52.59404,NNC
ONT17.52.59406,NNC
ONT17.52.59413,NNC
ONT17.52.59416,ISM
ONT17.52.59432,NNC
ONT17.52.59443,NNC
ONT17.52.59451,NNC
ONT17.52.59956,FSM
ONT17.52.59960,FSM
ONT17.52.59961,ISM
ONT17.52.59964,NIC
ONT17.52.59965,NNC
ONT17.52.59966,NNC
ONT17.52.59969,ISM
ONT17.52.59970,NIC
ONT17.52.59971,NNC
ONT17.52.59972,NNC
ONT17.52.59975,NNC
ONT17.52.59981,ISM
ONT17.52.59988,NNC
ONT17.52.59993,ISM
ONT17.52.59997,ISM
ONT17.52.60,NIC
ONT17.52.60020,NNC
ONT17.52.60027,NNC
ONT17.52.60048,FSM
ONT17.52.6016,FSM
ONT17.52.60539,FSM
ONT17.52.60540,FSM
ONT17.52.6059,FSM
ONT17.52.60596,FSM
ONT17.52.60597,FSM
ONT17.52.60598,FSM
ONT17.52.60599,NNC
ONT17.52.60600,NNC
ONT17.52.60601,NNC
ONT17.52.60603,NNC
ONT17.52.60604,NNC
ONT17.52.60605,NNC
ONT17.52.60606,NNC
ONT17.52.60607,NNC
ONT17.52.60608,NNC
ONT17.52.60609,NNC
ONT17.52.60610,NNC
ONT17.52.60611,ISM
ONT17.52.60612,NNC
ONT17.52.60613,ISM
ONT17.52.60617,NNC
ONT17.52.60625,NNC
ONT17.52.60628,NNC
ONT17.52.60631,NNC
ONT17.52.60635,NIC
ONT17.52.60637,NNC
ONT17.52.60642,NNC
ONT17.52.60651,NNC
ONT17.52.6068,NIC
ONT17.52.61,ISM
ONT17.52.6111,FSM
ONT17.52.6115,FSM
ONT17.52.6123,NIC
ONT17.52.6133,NNC
ONT17.52.6135,NNC
ONT17.52.6138,NIC
ONT17.52.6140,FSM
ONT17.52.6143,NIC
ONT17.52.6147,NIC
ONT17.52.6157,NNC
ONT17.52.6160,FSM
ONT17.52.6164,FSM
ONT17.52.6167,NNC
ONT17.52.6168,NIC
ONT17.52.6170,NIC
ONT17.52.62,ISM
ONT17.52.62123,ISM
ONT17.52.62198,NIC
ONT17.52.62199,NNC
ONT17.52.62201,ISM
ONT17.52.62208,NNC
ONT17.52.62209,NNC
ONT17.52.62211,NNC
ONT17.52.62213,NNC
ONT17.52.62217,ISM
ONT17.52.62219,NIC
ONT17.52.62220,NNC
ONT17.52.62222,ISM
ONT17.52.62223,NIC
ONT17.52.62224,ISM
ONT17.52.62229,ISM
ONT17.52.62232,ISM
ONT17.52.62233,NIC
ONT17.52.62234,NNC
ONT17.52.62236,ISM
ONT17.52.62238,NIC
ONT17.52.62246,NNC
ONT17.52.6230,ISM
ONT17.52.62693,FSM
ONT17.52.6340,FSM
ONT17.52.63412,ISM
ONT17.52.6342,NNC
ONT17.52.63420,NIC
ONT17.52.6343,ISM
ONT17.52.6344,FSM
ONT17.52.6346,NIC
ONT17.52.6347,ISM
ONT17.52.6348,ISM
ONT17.52.6349,ISM
ONT17.52.63500,FSM
ONT17.52.63501,ISM
ONT17.52.63504,ISM
ONT17.52.63506,FSM
ONT17.52.63507,NIC
ONT17.52.63508,NIC
ONT17.52.63509,NIC
ONT17.52.63511,NIC
ONT17.52.63513,ISM
ONT17.52.63515,NIC
ONT17.52.63517,FSM
ONT17.52.63518,NIC
ONT17.52.63526,ISM
ONT17.52.63534,NIC
ONT17.52.63542,ISM
ONT17.52.63546,NNC
ONT17.52.63560,NIC
ONT17.52.63576,NIC
ONT17.52.6360,ISM
ONT17.52.6364,FSM
ONT17.52.6366,NNC
ONT17.52.6367,ISM
ONT17.52.6371,NIC
ONT17.52.6378,FSM
ONT17.52.6383,NNC
ONT17.52.6384,ISM
ONT17.52.6387,NNC
ONT17.52.6393,ISM
ONT17.52.6428,NIC
ONT17.52.64447,NNC
ONT17.52.64458,NNC
ONT17.52.64467,NNC
ONT17.52.64477,NNC
ONT17.52.64479,NNC
ONT17.52.64649,FSM
ONT17.52.64652,FSM
ONT17.52.64741,FSM
ONT17.52.64858,FSM
ONT17.52.64874,FSM
ONT17.52.64880,FSM
ONT17.52.64882,FSM
ONT17.52.64888,FSM
ONT17.52.64892,FSM
ONT17.52.64897,FSM
ONT17.52.64907,FSM
ONT17.52.64911,FSM
ONT17.52.64916,FSM
ONT17.52.64920,FSM
ONT17.52.65045,Genic_Genomic
ONT17.52.65468,FSM
ONT17.52.65482,FSM
ONT17.52.65483,FSM
ONT17.52.65494,FSM
ONT17.52.65534,NNC
ONT17.52.65547,NIC
ONT17.52.66,NNC
ONT17.52.67090,NNC
ONT17.52.67093,NNC
ONT17.52.67097,NNC
ONT17.52.68128,FSM
ONT17.52.68276,NNC
ONT17.52.68277,ISM
ONT17.52.68281,ISM
ONT17.52.68284,NIC
ONT17.52.68289,NNC
ONT17.52.68292,FSM
ONT17.52.68294,NIC
ONT17.52.68295,ISM
ONT17.52.68296,ISM
ONT17.52.68308,NIC
ONT17.52.68310,ISM
ONT17.52.68312,ISM
ONT17.52.68326,ISM
ONT17.52.68344,NNC
ONT17.52.69180,FSM
ONT17.52.69190,ISM
ONT17.52.69199,NIC
ONT17.52.69440,ISM
ONT17.52.69700,NNC
ONT17.52.70133,FSM
ONT17.52.70138,ISM
ONT17.52.70140,ISM
ONT17.52.70142,NIC
ONT17.52.70276,FSM
ONT17.52.70279,NNC
ONT17.52.70280,NIC
ONT17.52.70282,ISM
ONT17.52.70286,NNC
ONT17.52.70287,NIC
ONT17.52.70292,NNC
ONT17.52.70300,NNC
ONT17.52.70311,NIC
ONT17.52.70317,NIC
ONT17.52.70328,NNC
ONT17.52.70336,NNC
ONT17.52.70382,NIC
ONT17.52.70689,ISM
ONT17.52.70692,ISM
ONT17.52.70693,ISM
ONT17.52.70849,FSM
ONT17.52.70855,FSM
ONT17.52.70868,FSM
ONT17.52.70871,FSM
ONT17.52.70873,FSM
ONT17.52.70925,ISM
ONT17.52.71,FSM
ONT17.52.71005,ISM
ONT17.52.71092,FSM
ONT17.52.71093,FSM
ONT17.52.71289,FSM
ONT17.52.71398,FSM
ONT17.52.71399,NNC
ONT17.52.71401,ISM
ONT17.52.71404,ISM
ONT17.52.71405,NIC
ONT17.52.71406,NNC
ONT17.52.71409,FSM
ONT17.52.71410,NIC
ONT17.52.71411,NNC
ONT17.52.71413,NIC
ONT17.52.71414,NIC
ONT17.52.71417,NNC
ONT17.52.71425,NIC
ONT17.52.71430,NIC
ONT17.52.71431,NIC
ONT17.52.71439,NNC
ONT17.52.71461,FSM
ONT17.52.72477,ISM
ONT17.52.72631,NNC
ONT17.52.72805,ISM
ONT17.52.74,NIC
ONT17.52.7669,FSM
ONT17.52.7743,ISM
ONT17.52.80,ISM
ONT17.52.8115,ISM
ONT17.52.8118,FSM
ONT17.52.8120,NNC
ONT17.52.8123,ISM
ONT17.52.8124,FSM
ONT17.52.8133,ISM
ONT17.52.8136,NNC
ONT17.52.8140,NNC
ONT17.52.8141,NNC
ONT17.52.8144,NNC
ONT17.52.8150,FSM
ONT17.52.8155,ISM
ONT17.52.8156,NNC
ONT17.52.8159,NNC
ONT17.52.8190,NNC
ONT17.52.8205,NNC
ONT17.52.8261,NIC
ONT17.52.8350,ISM
ONT17.52.8354,FSM
ONT17.52.8355,ISM
ONT17.52.87,NIC
ONT17.52.88,FSM
ONT17.52.91,NIC
ONT17.52.9760,ISM
ONT17.52.9761,ISM
ONT17.52.9762,ISM
ONT17.52.9766,FSM
ONT17.52.9767,ISM
ONT17.52.9768,FSM
ONT17.52.9770,NIC
ONT17.52.9773,FSM
ONT17.52.9776,ISM
ONT17.52.9780,FSM
ONT17.52.9783,ISM
ONT17.52.9785,ISM
ONT17.52.9787,ISM
ONT17.52.9795,ISM
ONT17.52.9800,ISM
ONT17.52.9813,FSM
ONT17.52.9832,FSM
ONT17.52.9846,ISM
ONT17.52.9850,ISM
ONT17.52.9853,FSM
ONT17.52.998,NNC
ONT17.533.11681,FSM
ONT17.533.11734,NNC
ONT17.533.11735,NIC
ONT17.533.11737,NNC
ONT17.533.11738,FSM
ONT17.533.11741,NNC
ONT17.533.11742,FSM
ONT17.533.11745,FSM
ONT17.533.11746,FSM
ONT17.533.11750,FSM
ONT17.533.11755,NNC
ONT17.533.11765,FSM
ONT17.533.11769,FSM
ONT17.533.11775,NNC
ONT17.533.11776,NNC
ONT17.533.11796,FSM
ONT17.533.11799,NIC
ONT17.533.11805,FSM
ONT17.533.11845,NNC
ONT17.533.12056,FSM
ONT17.533.14304,FSM
ONT17.533.14355,FSM
ONT17.533.14357,NNC
ONT17.533.14358,FSM
ONT17.533.14359,FSM
ONT17.533.14363,NNC
ONT17.533.14364,FSM
ONT17.533.14365,NNC
ONT17.533.14368,NNC
ONT17.533.14369,FSM
ONT17.533.14389,NNC
ONT17.533.14394,NNC
ONT17.533.14402,NNC
ONT17.533.14403,NNC
ONT17.533.14404,NNC
ONT17.533.14405,NNC
ONT17.533.14438,NNC
ONT17.533.14440,NNC
ONT17.533.14476,FSM
ONT17.533.15846,FSM
ONT17.533.15847,FSM
ONT17.533.16820,FSM
ONT17.533.16821,NNC
ONT17.533.16822,NNC
ONT17.533.16824,NNC
ONT17.533.16825,NNC
ONT17.533.16899,FSM
ONT17.533.16900,NNC
ONT17.533.16907,FSM
ONT17.533.16908,NNC
ONT17.533.16921,NNC
ONT17.533.16933,NNC
ONT17.533.16949,ISM
ONT17.533.17002,ISM
ONT17.533.17040,ISM
ONT17.533.17043,ISM
ONT17.533.17068,ISM
ONT17.533.17072,ISM
ONT17.533.17085,FSM
ONT17.533.17099,FSM
ONT17.533.17101,FSM
ONT17.533.21507,NNC
ONT17.533.21510,NNC
ONT17.533.21519,NNC
ONT17.533.21520,NNC
ONT17.533.21521,NNC
ONT17.533.21542,NNC
ONT17.533.21547,NNC
ONT17.533.21552,NNC
ONT17.533.21985,NNC
ONT17.533.22282,NIC
ONT17.533.22307,NIC
ONT17.533.22738,ISM
ONT17.533.22740,ISM
ONT17.533.22742,NIC
ONT17.533.22841,ISM
ONT17.533.22989,ISM
ONT17.533.22990,ISM
ONT17.533.22995,ISM
ONT17.533.23000,ISM
ONT17.533.23001,ISM
ONT17.533.2930,FSM
ONT17.533.2934,FSM
ONT17.533.2937,ISM
ONT17.533.2940,FSM
ONT17.533.2941,ISM
ONT17.533.2953,FSM
ONT17.533.2955,ISM
ONT17.533.2956,ISM
ONT17.533.2959,ISM
ONT17.533.2965,ISM
ONT17.533.2980,FSM
ONT17.533.2984,FSM
ONT17.533.3006,ISM
ONT17.533.3022,ISM
ONT17.533.3280,ISM
ONT17.533.3563,ISM
ONT17.533.3569,ISM
ONT17.533.3698,ISM
ONT17.533.3700,ISM
ONT17.533.3704,FSM
ONT17.533.4851,NNC
ONT17.533.4853,NNC
ONT17.533.4877,NNC
ONT17.533.4885,NNC
ONT17.533.4925,ISM
ONT17.533.4934,ISM
ONT17.533.4935,NNC
ONT17.533.5547,FSM
ONT17.533.5549,FSM
ONT17.533.5550,FSM
ONT17.533.5551,FSM
ONT17.533.5552,NNC
ONT17.533.5553,NNC
ONT17.533.5555,FSM
ONT17.533.5589,FSM
ONT17.533.5590,NNC
ONT17.533.5593,FSM
ONT17.533.5594,NNC
ONT17.533.5601,NNC
ONT17.533.5638,NNC
ONT17.533.5649,FSM
ONT17.533.5655,FSM
ONT17.533.5658,FSM
ONT17.533.6297,FSM
ONT17.533.6308,FSM
ONT17.533.6310,FSM
ONT17.533.6317,FSM
ONT17.533.6437,FSM
ONT17.533.6445,FSM
ONT17.533.6476,ISM
ONT17.533.6481,ISM
ONT17.533.6520,ISM
ONT17.533.6522,ISM
ONT17.533.6590,ISM
